Shipping Point,DepotLongitude,DepotLatitude,Ship to,CusLongitude,CusLatitude,Planned Delivery Date,DOW,Beginning1,Ending1,Beginning2,Ending2,Number of HUs,Dwell Time,Total Volume,Total Weight,AllowedTrucks
2513,123.933450191248,10.3159584600369,70462646,123.8980888,10.30995885,2023-01-30,Monday,08:00,17:00,,,2.0,0.45,0.089,10.413,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70089387,123.9486987,10.25803981,2023-01-25,Wednesday,08:00,17:00,,,2.0,0.45,0.025,14.856,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70089387,123.9486987,10.25803981,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.021,11.76,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70089387,123.9486987,10.25803981,2023-01-25,Wednesday,08:00,17:00,,,2.0,0.45,0.075,41.256,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,1.0,0.35,0.004,0.789,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012290,123.8856329,10.32096029,2023-02-02,Thursday,08:00,17:00,,,1.0,0.35,1.357,225.05,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012591,123.8894147,10.30977485,2023-01-24,Tuesday,08:00,17:00,,,1.0,0.35,0.0,0.028,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012117,123.896379,10.29553675,2023-01-26,Thursday,08:00,17:00,,,1.0,0.35,0.068,15.9,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70082252,123.955422,10.31248723,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.007,4.272,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70089406,123.9246318,10.3394575,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.003,1.824,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70082252,123.955422,10.31248723,2023-01-25,Wednesday,08:00,17:00,,,2.0,0.45,0.028,15.558,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012106,123.8991753,10.29479038,2023-01-30,Monday,08:00,17:00,,,3.0,0.55,0.05,10.366,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70082252,123.955422,10.31248723,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.005,1.92,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70082254,123.9483442,10.34112538,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.02,10.848,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70436633,123.902625,10.29250211,2023-01-30,Monday,08:00,17:00,,,2.0,0.45,0.015,2.203,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70082252,123.955422,10.31248723,2023-01-25,Wednesday,08:00,17:00,,,2.0,0.45,0.066,36.024,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70436633,123.902625,10.29250211,2023-01-30,Monday,08:00,17:00,,,2.0,0.45,0.023,2.515,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70127594,123.9356738,10.33189179,2023-02-02,Thursday,08:00,17:00,,,2.0,0.45,0.025,4.934,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,2.0,0.45,0.051,5.527,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,1.0,0.35,0.005,0.4,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,2.0,0.45,0.007,1.418,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,3.0,0.55,0.005,0.787,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,4.0,0.65,0.007,1.416,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,4.0,0.65,0.005,1.313,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,2.0,0.45,0.01,1.593,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,5.0,0.75,0.173,34.342,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,1.0,0.35,0.043,0.032,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,1.0,0.35,0.011,1.716,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,2.0,0.45,0.018,9.407,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012714,123.8959001,10.31040063,2023-01-26,Thursday,08:00,17:00,,,1.0,0.35,0.072,0.054,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012290,123.8856329,10.32096029,2023-02-02,Thursday,08:00,17:00,,,3.0,0.55,0.09,16.047,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012890,123.8936955,10.30956454,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.007,3.568,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012890,123.8936955,10.30956454,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.001,1.064,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012117,123.896379,10.29553675,2023-01-26,Thursday,08:00,17:00,,,1.0,0.35,0.008,1.155,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70130947,123.9183403,10.36966191,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.008,4.32,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70130947,123.9183403,10.36966191,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.004,1.704,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70130947,123.9183403,10.36966191,2023-01-25,Wednesday,08:00,17:00,,,2.0,0.45,0.017,9.52,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70130947,123.9183403,10.36966191,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.007,3.568,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012935,123.9249415,10.31788734,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.007,3.584,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012891,123.9118636,10.3410758,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.012,6.96,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012891,123.9118636,10.3410758,2023-01-25,Wednesday,08:00,17:00,,,2.0,0.45,0.027,15.74,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70382288,123.8947265,10.31275246,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.007,3.584,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70382288,123.8947265,10.31275246,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.001,0.52,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70382288,123.8947265,10.31275246,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.002,0.9,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70086569,123.9638132,10.30050516,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.007,3.584,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70482687,123.9658781,10.28445441,2023-01-25,Wednesday,08:00,17:00,,,1.0,0.35,0.006,3.552,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70089459,123.8994393,10.29431136,2023-02-06,Monday,08:00,17:00,,,2.0,0.45,0.013,1.917,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70382288,123.8947265,10.31275246,2023-01-26,Thursday,08:00,17:00,,,3.0,0.55,0.009,3.768,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012117,123.896379,10.29553675,2023-01-26,Thursday,08:00,17:00,,,1.0,0.35,0.001,0.254,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70436633,123.902625,10.29250211,2023-02-06,Monday,08:00,17:00,,,2.0,0.45,0.011,1.38,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012290,123.8856329,10.32096029,2023-02-02,Thursday,08:00,17:00,,,1.0,0.35,0.919,483.647,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012117,123.896379,10.29553675,2023-01-26,Thursday,08:00,17:00,,,2.0,0.45,0.142,15.475,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012290,123.8856329,10.32096029,2023-02-09,Thursday,08:00,17:00,,,1.0,0.35,0.061,7.795,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012106,123.8991753,10.29479038,2023-02-06,Monday,08:00,17:00,,,1.0,0.35,0.034,3.2,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70012117,123.896379,10.29553675,2023-01-30,Monday,08:00,17:00,,,2.0,0.45,0.006,0.891,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70462646,123.8980888,10.30995885,2023-01-27,Friday,08:00,17:00,,,3.0,0.55,0.398,78.336,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70462646,123.8980888,10.30995885,2023-01-27,Friday,08:00,17:00,,,3.0,0.55,0.998,118.2,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70462646,123.8980888,10.30995885,2023-01-30,Monday,08:00,17:00,,,4.0,0.65,0.057,7.66,"{AUV, 4w, 6w, 10w, 40ft}"
2513,123.933450191248,10.3159584600369,70462646,123.8980888,10.30995885,2023-01-30,Monday,08:00,17:00,,,2.0,0.45,0.081,13.86,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70490239,120.9723216,14.46501918,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.15,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019455,120.9783798,14.28932569,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019399,120.9550701,14.30096992,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.062,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70034005,120.94186,14.41333,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.000421,0.112,"{AUV, MC, 4w, 6w}"
2550,,,70138238,120.9615984,14.32312317,2023-03-20,Monday,07:00,20:00,,,1.0,0.25,0.03,0.018,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70396487,121.0299218,14.6557506,2023-03-16,Thursday,11:00,14:00,,,1.0,0.35,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70494784,121.0775556,14.68403763,2023-03-16,Thursday,09:00,16:00,,,1.0,0.35,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70030840,121.0205209,14.65755546,2023-03-16,Thursday,09:00,12:00,14:00,16:00,1.0,0.35,0.001,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019576,121.0301526,14.6558294,2023-03-16,Thursday,10:00,12:00,23:00,05:00,1.0,0.35,0.001,0.081,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70391033,121.1051942,14.68459369,2023-03-16,Thursday,09:00,15:00,,,1.0,0.35,0.001,0.312,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70155196,121.0436435,14.48644031,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000105,0.1,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70225154,121.0248915,14.45171668,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.001,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70137842,121.0415858,14.48588427,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.001,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70423736,120.9896636,14.52257038,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.001,0.194,"{AUV, MC, 4w, 6w}"
2550,,,70006114,121.1362998,14.56071823,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.000165,"{AUV, MC, 4w, 6w}"
2550,,,70006157,121.1396511,14.56597504,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.001,0.001,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019475,121.1398343,14.56518703,2023-03-27,Monday,08:00,17:00,,,1.0,1.0,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70084418,121.1380988,14.57964031,2023-03-27,Monday,08:00,17:00,,,1.0,1.0,0.0,0.062,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70030492,121.1773259,14.57633674,2023-03-27,Monday,08:00,17:00,,,1.0,1.0,0.0,0.05,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70419671,121.04852,14.41932,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.062,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70155195,121.0400636,14.41771227,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.062,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019307,121.04211,14.41557,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.000448,0.0002,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70419671,121.04852,14.41932,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.001,0.2,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70391025,121.0485776,14.41926403,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.001,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70398393,121.0198766,14.67993761,2023-03-16,Thursday,09:00,16:00,,,1.0,0.35,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70286191,121.0427741,14.66640692,2023-03-16,Thursday,09:00,16:00,,,1.0,0.35,0.001,0.427,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70464553,121.0666838,14.6997918,2023-03-16,Thursday,09:00,16:00,,,1.0,0.35,0.001,0.162,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70405783,121.0732968,14.7062137,2023-03-16,Thursday,09:00,16:00,,,1.0,0.35,0.001,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70494781,121.0196066,14.67246738,2023-03-16,Thursday,09:00,16:00,,,1.0,0.35,0.0,0.027,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019482,121.1106243,14.62292153,2023-03-20,Monday,08:00,17:00,,,1.0,1.0,0.003,0.42,"{AUV, MC, 4w, 6w}"
2550,,,70085612,121.1545164,14.53103429,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.00019,"{AUV, MC, 4w, 6w}"
2550,,,70006164,121.0841682,14.62578141,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.00016900000000000002,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70084983,121.154252,14.53067757,2023-03-27,Monday,08:00,17:00,,,1.0,1.0,0.0,0.05,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70494788,121.1311837,14.63880958,2023-03-27,Monday,08:00,17:00,,,1.0,1.0,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019328,120.9935976,14.48366439,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70042874,121.0338098,14.45744608,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.0,0.112,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70238808,120.99418,14.46144,2023-03-16,Thursday,08:00,17:00,,,2.0,1.0,0.001,0.58,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019328,120.9935976,14.48366439,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000423,0.054,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70042874,121.0338098,14.45744608,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.002,0.427,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019420,120.9685727,14.43633366,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.062,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019302,120.9505714,14.44506152,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.062,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70390789,120.9783547,14.3857457,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019420,120.9685727,14.43633366,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.002,0.684,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019407,120.9945159,14.38020443,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.002,0.66,"{AUV, MC, 4w, 6w}"
2550,,,70247437,121.133777,14.62481106,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.000165,"{AUV, MC, 4w, 6w}"
2550,,,70006228,121.1200241,14.62519601,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.00019,"{AUV, MC, 4w, 6w}"
2550,,,70006242,121.0837697,14.62693374,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.00019,"{AUV, MC, 4w, 6w}"
2550,,,70085609,121.1725726,14.59528003,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.002,0.001,"{AUV, MC, 4w, 6w}"
2550,,,70132828,121.2916349,14.49499509,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.00019,"{AUV, MC, 4w, 6w}"
2550,,,70523668,121.1354737,14.61708716,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.001,0.001,"{AUV, MC, 4w, 6w}"
2550,,,70030503,121.176776,14.5758536,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.000165,"{AUV, MC, 4w, 6w}"
2550,,,70423817,121.1246105,14.62520453,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.00019,"{AUV, MC, 4w, 6w}"
2550,,,70284041,121.1768897,14.57600805,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.001,0.000453,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70130674,121.0844611,14.62594348,2023-03-20,Monday,08:00,17:00,,,1.0,1.0,0.005,0.84,"{AUV, 4w, 6w, 10w, 40ft}"
2550,,,70131040,121.1140468,14.68003131,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.00016900000000000002,"{AUV, MC, 4w, 6w}"
2550,,,70030506,121.1389407,14.72982425,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.00019,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70132663,121.1139175,14.68016142,2023-03-27,Monday,08:00,17:00,,,1.0,1.0,0.0,0.062,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70574708,121.0013545,14.53785312,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.000105,0.1,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019414,121.0056403,14.53511138,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.001,0.401,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019508,120.9970158,14.55081362,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.027,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70535012,120.9826732,14.53524405,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.003,0.848,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70574708,121.0013545,14.53785312,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.001,0.144,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019327,121.0412174,14.72212031,2023-03-16,Thursday,08:00,17:00,,,1.0,0.35,0.0,0.028,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019519,121.0557164,14.6190285,2023-03-16,Thursday,08:00,15:00,,,1.0,0.35,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019304,121.0590176,14.73490177,2023-03-16,Thursday,10:00,12:00,23:00,05:00,1.0,0.35,0.001,0.139,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019305,121.059044,14.7340634,2023-03-16,Thursday,10:00,14:00,,,1.0,0.35,0.001,0.201,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019519,121.0557164,14.6190285,2023-03-16,Thursday,08:00,15:00,,,1.0,0.35,0.004,0.685,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70033231,120.9949321,14.59703661,2023-03-16,Thursday,07:00,16:00,,,1.0,0.35,0.000405,0.0002,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70157031,121.0743635,14.63251599,2023-03-16,Thursday,09:00,15:00,,,1.0,0.35,0.001,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70133556,121.0752681,14.6496004,2023-03-16,Thursday,10:00,15:00,,,1.0,0.35,0.001,0.2,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70351585,121.0744776,14.65050846,2023-03-16,Thursday,10:00,15:00,,,1.0,0.35,0.001,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70422303,121.0678646,14.6838999,2023-03-16,Thursday,10:00,15:00,,,1.0,0.35,0.000421,0.112,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70391033,121.1051942,14.68459369,2023-03-16,Thursday,09:00,15:00,,,1.0,0.35,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019313,121.0306951,14.65679472,2023-03-16,Thursday,10:00,12:00,23:00,05:00,1.0,0.35,0.001,0.345,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019529,121.0364648,14.72188332,2023-03-16,Thursday,07:00,21:00,,,1.0,0.35,0.001,0.11,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019539,121.0385887,14.70823569,2023-03-16,Thursday,10:00,16:00,,,1.0,0.35,0.000448,0.0002,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70343299,121.0363951,14.65173267,2023-03-16,Thursday,09:00,11:00,13:30,16:00,1.0,0.35,0.001,0.2,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70396487,121.0299218,14.6557506,2023-03-16,Thursday,11:00,14:00,,,1.0,0.35,0.002,0.422,"{AUV, MC, 4w, 6w}"
2550,,,70153755,121.0269714,14.54929684,2023-03-17,Friday,08:00,17:00,,,1.0,1.0,0.000381,0.000165,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70029798,121.2392129,14.51492235,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70155782,121.0165641,14.5213587,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.112,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70155782,121.0165641,14.5213587,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.001,0.345,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70430246,121.0195272,14.51673886,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.000421,0.112,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70433907,121.0156878,14.52199528,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.002,0.544,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019470,121.05637,14.623107,2023-03-16,Thursday,09:00,15:00,,,1.0,0.35,0.0,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019525,121.0584858,14.63580298,2023-03-16,Thursday,07:00,12:00,,,1.0,0.35,0.001,0.312,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70081671,121.0005762,14.61889914,2023-03-16,Thursday,10:00,17:00,,,1.0,0.35,0.001,0.05,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019495,121.0793339,14.60935374,2023-03-16,Thursday,09:00,15:00,,,1.0,0.35,0.002,0.45,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70337656,121.0356843,14.64029056,2023-03-16,Thursday,09:00,14:00,,,1.0,0.35,0.001,0.26,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70343297,120.9246224,14.40961641,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.062,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019306,120.967413,14.21355424,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.003,0.884,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70225158,120.86662,14.28529,2023-03-16,Thursday,08:00,17:00,,,1.0,1.0,0.001,0.25,"{AUV, MC, 4w, 6w}"
