Depot,DepotLong,DepotLat,Customer,CusLong,CusLat,DeliveryDate,DOW,Beginning1,Ending1,Beginning2,Ending2,HUs,DwellTime,CBM,KGM,AllowedTrucks,,
2524,121.0973984,14.30953239,70400253,121.0520374,14.55267566,1/20/2023,Friday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019392,121.0537137,14.54642851,1/20/2023,Friday,8:00,17:00,,,1,1,0.439,124,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019391,121.0349877,14.57679518,1/20/2023,Friday,8:00,17:00,,,1,1,0.439,124,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70043420,121.0276651,14.56539821,1/20/2023,Friday,8:00,17:00,,,1,1,1,92,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70224398,121.1050771,14.58849938,1/20/2023,Friday,8:00,17:00,,,1,1,1,200,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70224396,121.1055055,14.58809569,1/20/2023,Friday,8:00,17:00,,,1,1,1,400,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70398392,121.0759822,14.58458957,1/20/2023,Friday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70130675,121.0487805,14.5738302,1/20/2023,Friday,8:00,17:00,,,1,1,1,424,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70083842,121.0272289,14.549463,1/20/2023,Friday,8:00,17:00,,,2,1,0.013,7.993,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70435202,121.0267766,14.54964538,1/20/2023,Friday,8:00,17:00,,,2,1,0.004,2.151,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70351598,121.0162849,14.5452904,1/20/2023,Friday,8:00,17:00,,,2,1,0.005,2.961,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70373907,121.0192672,14.57385178,1/20/2023,Friday,8:00,17:00,,,2,1,0.003,2.305,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70464520,121.01478,14.56309,1/20/2023,Friday,8:00,17:00,,,2,1,0.006,3.38,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70401488,121.0259834,14.55372651,1/20/2023,Friday,8:00,17:00,,,2,1,0.005,2.691,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70083842,121.0272289,14.549463,1/20/2023,Friday,8:00,17:00,,,1,1,7,954,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70435202,121.0267766,14.54964538,1/20/2023,Friday,8:00,17:00,,,1,1,1,138,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70435202,121.0267766,14.54964538,1/20/2023,Friday,8:00,17:00,,,1,1,3,342,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70490240,121.011453,14.56703057,1/20/2023,Friday,8:00,17:00,,,1,1,1,90,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70351598,121.0162849,14.5452904,1/20/2023,Friday,8:00,17:00,,,1,1,1,90,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70373907,121.0192672,14.57385178,1/20/2023,Friday,8:00,17:00,,,1,1,1,180,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70081032,121.0507623,14.50834342,1/20/2023,Friday,8:00,17:00,,,2,1,2,780,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70428043,121.0476718,14.51345276,1/20/2023,Friday,8:00,17:00,,,1,1,2,451,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70435202,121.0267766,14.54964538,1/20/2023,Friday,8:00,17:00,,,1,1,0,20,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70398392,121.0759822,14.58458957,1/20/2023,Friday,8:00,17:00,,,1,1,0,70,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70490240,121.011453,14.56703057,1/20/2023,Friday,8:00,17:00,,,2,1,0.002,1.347,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70464520,121.01478,14.56309,1/20/2023,Friday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70152945,121.0138355,14.55228764,1/20/2023,Friday,8:00,17:00,,,2,1,0.006,3.928,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70132480,121.0723445,14.58251015,1/20/2023,Friday,8:00,17:00,,,2,1,2,381,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70132480,121.0723445,14.58251015,1/20/2023,Friday,8:00,17:00,,,1,1,2,288,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70132480,121.0723445,14.58251015,1/20/2023,Friday,8:00,17:00,,,2,1,0.012,1.87,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019549,121.0916411,14.61130728,1/20/2023,Friday,8:00,17:00,,,1,1,1,136,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70126798,121.0367324,14.58946963,1/20/2023,Friday,8:00,17:00,,,1,1,0.423,54,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019392,121.0537137,14.54642851,1/20/2023,Friday,8:00,17:00,,,1,1,1,97,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70133553,121.0667741,14.54511586,1/20/2023,Friday,8:00,17:00,,,1,1,0.423,54,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70400253,121.0520374,14.55267566,1/20/2023,Friday,8:00,17:00,,,1,1,1,139,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70043420,121.0276651,14.56539821,1/20/2023,Friday,8:00,17:00,,,1,1,0,36,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019384,121.0579284,14.57363942,1/20/2023,Friday,8:00,17:00,,,1,1,0.421,112,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70343296,121.0282218,14.5622009,1/20/2023,Friday,8:00,17:00,,,1,1,1,180,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019315,121.0459705,14.56515049,1/20/2023,Friday,8:00,17:00,,,1,1,1,180,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70343296,121.0282218,14.5622009,1/20/2023,Friday,8:00,17:00,,,2,1,0.006,3.436,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019315,121.0459705,14.56515049,1/20/2023,Friday,8:00,17:00,,,2,1,0.003,1.623,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70382797,121.064459,14.54644879,1/20/2023,Friday,8:00,17:00,,,2,1,0.005,3.206,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70398370,121.0483362,14.58594333,1/20/2023,Friday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70132480,121.0723445,14.58251015,1/20/2023,Friday,8:00,17:00,,,3,1,2,381,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70423734,121.0120751,14.53985438,1/20/2023,Friday,8:00,17:00,,,1,1,0.423,54,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019554,121.1201218,14.63024693,1/23/2023,Monday,8:00,17:00,,,1,1,1,126,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70042197,121.123774,14.58394216,1/23/2023,Monday,8:00,17:00,,,1,1,2,270,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70130674,121.0844611,14.62594348,1/23/2023,Monday,8:00,17:00,,,1,1,7,900,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70084418,121.1380988,14.57964031,1/23/2023,Monday,8:00,17:00,,,1,1,6,699,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019410,121.0951864,14.63290444,1/23/2023,Monday,8:00,17:00,,,1,1,3,360,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70138438,121.1060491,14.60442645,1/23/2023,Monday,8:00,17:00,,,1,1,5,632,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70412170,121.1022785,14.62271103,1/23/2023,Monday,8:00,17:00,,,1,1,0.002,1.561,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70408277,121.1872024,14.48186005,1/23/2023,Monday,8:00,17:00,,,1,1,1,180,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70132665,121.1959103,14.47642017,1/23/2023,Monday,8:00,17:00,,,1,1,1,180,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70361410,121.0498676,14.60243889,1/23/2023,Monday,8:00,17:00,,,1,1,2,293,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70362005,121.122175,14.64198544,1/23/2023,Monday,8:00,17:00,,,1,1,1,180,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019475,121.1398343,14.56518703,1/23/2023,Monday,8:00,17:00,,,1,1,0.01,1.26,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019425,121.1386665,14.57923238,1/23/2023,Monday,8:00,17:00,,,1,1,4,576,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70408277,121.1872024,14.48186005,1/23/2023,Monday,8:00,17:00,,,1,1,0.001,1.032,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70130674,121.0844611,14.62594348,1/23/2023,Monday,8:00,17:00,,,1,1,0.004,1.631,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70084983,121.154252,14.53067757,1/23/2023,Monday,8:00,17:00,,,1,1,4,558,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019476,121.0961807,14.63174178,1/23/2023,Monday,8:00,17:00,,,1,1,2,270,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70361410,121.0498676,14.60243889,1/23/2023,Monday,8:00,17:00,,,1,1,0.006,2.067,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70132665,121.1959103,14.47642017,1/23/2023,Monday,8:00,17:00,,,1,1,0.002,1.131,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70361410,121.0498676,14.60243889,1/23/2023,Monday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019375,121.0938497,14.63224007,1/23/2023,Monday,8:00,17:00,,,1,1,0.002,1.463,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019375,121.0938497,14.63224007,1/23/2023,Monday,8:00,17:00,,,1,1,1,90,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70132665,121.1959103,14.47642017,1/23/2023,Monday,8:00,17:00,,,1,1,0,17,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019426,121.1542452,14.52968055,1/23/2023,Monday,8:00,17:00,,,1,1,0.006,4.136,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019322,121.096125,14.6325787,1/23/2023,Monday,8:00,17:00,,,1,1,0.004,2.038,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019476,121.0961807,14.63174178,1/23/2023,Monday,8:00,17:00,,,1,1,0.003,1.38,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70412170,121.1022785,14.62271103,1/23/2023,Monday,8:00,17:00,,,1,1,2,270,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019410,121.0951864,14.63290444,1/23/2023,Monday,8:00,17:00,,,1,1,0.005,2.701,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70084983,121.154252,14.53067757,1/23/2023,Monday,8:00,17:00,,,1,1,0.005,2.152,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70362005,121.122175,14.64198544,1/23/2023,Monday,8:00,17:00,,,1,1,0.002,1.361,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70374983,121.0924717,14.6486277,1/23/2023,Monday,8:00,17:00,,,1,1,0.004,2.615,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70246377,121.1372932,14.57956464,1/23/2023,Monday,8:00,17:00,,,1,1,2,203,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70375866,121.1247822,14.62586893,1/23/2023,Monday,8:00,17:00,,,1,1,0.003,1.544,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019322,121.096125,14.6325787,1/23/2023,Monday,8:00,17:00,,,1,1,4,468,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70347238,121.123968,14.58424845,1/23/2023,Monday,8:00,17:00,,,1,1,2,270,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019554,121.1201218,14.63024693,1/23/2023,Monday,8:00,17:00,,,1,1,0.01,3.834,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019554,121.1201218,14.63024693,1/23/2023,Monday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70375866,121.1247822,14.62586893,1/23/2023,Monday,8:00,17:00,,,1,1,2,270,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70084418,121.1380988,14.57964031,1/23/2023,Monday,8:00,17:00,,,1,1,0.005,2.575,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70248476,121.2909781,14.4951024,1/23/2023,Monday,8:00,17:00,,,1,1,3,360,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70030492,121.1773259,14.57633674,1/23/2023,Monday,8:00,17:00,,,1,1,7,846,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019381,121.1204145,14.62541458,1/23/2023,Monday,8:00,17:00,,,1,1,3,360,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70484079,121.101893,14.6516115,1/23/2023,Monday,8:00,17:00,,,1,1,0.006,3.412,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70030499,121.1378533,14.72984441,1/23/2023,Monday,8:00,17:00,,,1,1,1,180,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70396492,121.0963252,14.64534642,1/23/2023,Monday,8:00,17:00,,,1,1,0.004,2.177,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70450886,121.1441889,14.73188646,1/23/2023,Monday,8:00,17:00,,,1,1,0.003,2.161,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70248476,121.2909781,14.4951024,1/23/2023,Monday,8:00,17:00,,,1,1,0.004,2.582,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019482,121.1106243,14.62292153,1/23/2023,Monday,8:00,17:00,,,1,1,0,23,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70408272,121.1349582,14.61711251,1/23/2023,Monday,8:00,17:00,,,1,1,0.007,4.214,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70337705,121.1768653,14.57645321,1/23/2023,Monday,8:00,17:00,,,1,1,1,351,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70337217,121.133485,14.62500319,1/23/2023,Monday,8:00,17:00,,,1,1,0.005,3.493,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70030492,121.1773259,14.57633674,1/23/2023,Monday,8:00,17:00,,,1,1,0.003,1.409,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70286419,121.1786399,14.57035576,1/23/2023,Monday,8:00,17:00,,,1,1,0.004,1.969,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019381,121.1204145,14.62541458,1/23/2023,Monday,8:00,17:00,,,1,1,0.003,2.178,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019482,121.1106243,14.62292153,1/23/2023,Monday,8:00,17:00,,,1,1,0.014,7.384,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70337217,121.133485,14.62500319,1/23/2023,Monday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70484079,121.101893,14.6516115,1/23/2023,Monday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70246377,121.1372932,14.57956464,1/23/2023,Monday,8:00,17:00,,,1,1,0.004,2.137,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70288587,121.1785415,14.57178191,1/23/2023,Monday,8:00,17:00,,,1,1,1,90,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70450886,121.1441889,14.73188646,1/23/2023,Monday,8:00,17:00,,,1,1,1,90,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70030499,121.1378533,14.72984441,1/23/2023,Monday,8:00,17:00,,,1,1,0.006,3.342,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70484079,121.101893,14.6516115,1/23/2023,Monday,8:00,17:00,,,1,1,1,126,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70347238,121.123968,14.58424845,1/23/2023,Monday,8:00,17:00,,,1,1,0.004,2.359,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70396492,121.0963252,14.64534642,1/23/2023,Monday,8:00,17:00,,,1,1,4,450,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70138438,121.1060491,14.60442645,1/23/2023,Monday,8:00,17:00,,,1,1,0.007,4.479,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70042197,121.123774,14.58394216,1/23/2023,Monday,8:00,17:00,,,1,1,0.006,2.606,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019425,121.1386665,14.57923238,1/23/2023,Monday,8:00,17:00,,,1,1,0.003,1.528,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019475,121.1398343,14.56518703,1/23/2023,Monday,8:00,17:00,,,1,1,0,34,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70246377,121.1372932,14.57956464,1/23/2023,Monday,8:00,17:00,,,1,1,0,17,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70084418,121.1380988,14.57964031,1/23/2023,Monday,8:00,17:00,,,1,1,0.334,51,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70138438,121.1060491,14.60442645,1/23/2023,Monday,8:00,17:00,,,1,1,0,34,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019475,121.1398343,14.56518703,1/23/2023,Monday,8:00,17:00,,,1,1,0.011,5.958,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70246377,121.1372932,14.57956464,1/23/2023,Monday,8:00,17:00,,,1,1,1,92,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70138438,121.1060491,14.60442645,1/23/2023,Monday,8:00,17:00,,,1,1,1,138,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019475,121.1398343,14.56518703,1/23/2023,Monday,8:00,17:00,,,1,1,1,92,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70412170,121.1022785,14.62271103,1/23/2023,Monday,8:00,17:00,,,1,1,0,46,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70374983,121.0924717,14.6486277,1/23/2023,Monday,8:00,17:00,,,1,1,1,90,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70408272,121.1349582,14.61711251,1/23/2023,Monday,8:00,17:00,,,1,1,2,270,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70337705,121.1768653,14.57645321,1/23/2023,Monday,8:00,17:00,,,1,1,1,90,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70286419,121.1786399,14.57035576,1/23/2023,Monday,8:00,17:00,,,1,1,2,198,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70130674,121.0844611,14.62594348,1/23/2023,Monday,8:00,17:00,,,1,1,1,92,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70337217,121.133485,14.62500319,1/23/2023,Monday,8:00,17:00,,,1,1,0,23,"{AUV, 4w, 6w, 10w, 40ft}",,
2524,121.0973984,14.30953239,70019420,120.9685727,14.43633366,3/16/2023,Thursday,8:00,17:00,,,1,1,0,62,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019302,120.9505714,14.44506152,3/16/2023,Thursday,8:00,17:00,,,1,1,0,62,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70390789,120.9783547,14.3857457,3/16/2023,Thursday,8:00,17:00,,,1,1,0,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019420,120.9685727,14.43633366,3/16/2023,Thursday,8:00,17:00,,,1,1,2,684,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019407,120.9945159,14.38020443,3/16/2023,Thursday,8:00,17:00,,,1,1,2,660,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70535012,120.9826732,14.53524405,3/16/2023,Thursday,8:00,17:00,,,1,1,3,848,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019414,121.0056403,14.53511138,3/16/2023,Thursday,8:00,17:00,,,1,1,1,401,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019508,120.9970158,14.55081362,3/16/2023,Thursday,8:00,17:00,,,1,1,0,27,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70574708,121.0013545,14.53785312,3/16/2023,Thursday,8:00,17:00,,,1,1,1,144,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019327,121.0412174,14.72212031,3/16/2023,Thursday,8:00,17:00,,,1,0.35,0,28,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019519,121.0557164,14.6190285,3/16/2023,Thursday,8:00,15:00,,,1,0.35,0,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70238808,120.99418,14.46144,3/16/2023,Thursday,8:00,17:00,,,2,1,1,580,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019304,121.0590176,14.73490177,3/16/2023,Thursday,10:00,12:00,23:00,5:00,1,0.35,1,139,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70574708,121.0013545,14.53785312,3/16/2023,Thursday,8:00,17:00,,,1,1,0.105,100,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70494781,121.0196066,14.67246738,3/16/2023,Thursday,9:00,16:00,,,1,0.35,0,27,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70391033,121.1051942,14.68459369,3/16/2023,Thursday,9:00,15:00,,,1,0.35,1,312,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70464553,121.0666838,14.6997918,3/16/2023,Thursday,9:00,16:00,,,1,0.35,1,162,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019305,121.059044,14.7340634,3/16/2023,Thursday,10:00,14:00,,,1,0.35,1,201,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019455,120.9783798,14.28932569,3/16/2023,Thursday,8:00,17:00,,,1,1,0,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019399,120.9550701,14.30096992,3/16/2023,Thursday,8:00,17:00,,,1,1,0,62,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70034005,120.94186,14.41333,3/16/2023,Thursday,8:00,17:00,,,1,1,0.421,112,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70396487,121.0299218,14.6557506,3/16/2023,Thursday,11:00,14:00,,,1,0.35,0,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70494784,121.0775556,14.68403763,3/16/2023,Thursday,9:00,16:00,,,1,0.35,0,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70030840,121.0205209,14.65755546,3/16/2023,Thursday,9:00,12:00,14:00,16:00,1,0.35,1,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019576,121.0301526,14.6558294,3/16/2023,Thursday,10:00,12:00,23:00,5:00,1,0.35,1,81,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70419671,121.04852,14.41932,3/16/2023,Thursday,8:00,17:00,,,1,1,0,62,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70155195,121.0400636,14.41771227,3/16/2023,Thursday,8:00,17:00,,,1,1,0,62,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019307,121.04211,14.41557,3/16/2023,Thursday,8:00,17:00,,,1,1,448,200,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70419671,121.04852,14.41932,3/16/2023,Thursday,8:00,17:00,,,1,1,1,200,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70391025,121.0485776,14.41926403,3/16/2023,Thursday,8:00,17:00,,,1,1,1,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70398393,121.0198766,14.67993761,3/16/2023,Thursday,9:00,16:00,,,1,0.35,0,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70286191,121.0427741,14.66640692,3/16/2023,Thursday,9:00,16:00,,,1,0.35,1,427,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70405783,121.0732968,14.7062137,3/16/2023,Thursday,9:00,16:00,,,1,0.35,1,50,"{AUV, MC, 4w, 6w}",,
2524,121.0973984,14.30953239,70019519,121.0557164,14.6190285,3/16/2023,Thursday,8:00,15:00,,,1,0.35,4,685,"{AUV, MC, 4w, 6w}",,
