"#{""t_start"": 1766644727.1364343"," ""env_id"": ""None""}",
r,l,t
3.2805474,2,9342.945404
3.6366363,44,9351.41636
3.58189,4,9352.1415
3.8543077,6,9357.330379
2.0495992,78,9357.330759
2.5741634,4,9359.682182
4.015486,4,9360.377927
3.9365997,10,9364.799895
3.0965526,4,9365.158114
4.372193,31,9366.23345
3.4744778,4,9368.59584
3.2009745,13,9368.59611
3.3715868,11,9371.413696
2.6306677,6,9372.711893
2.085908,2,9373.720397
3.9390519,17,9380.364546
4.2544117,8,9381.768975
3.890533,4,9389.118552
3.3295584,7,9389.118921
3.2446232,12,9389.119112
2.1477509,1,9391.473202
4.3375926,10,9392.960018
2.7805274,1,9393.319588
4.499763,10,9393.319942
3.3411822,4,9394.286095
1.1794043,2,9394.286455
4.5920963,3,9407.623068
3.1941128,7,9407.623425
2.9180157,4,9409.5567
4.0040026,6,9409.557046
2.9432406,1,9412.503597
1.2352142,1,9412.50395
3.562388,3,9413.860863
4.035627,3,9413.861208
4.235783,6,9416.804167
3.2083647,6,9416.804514
2.9012725,2,9426.703935
1.8827406,1,9426.704313
3.8467243,16,9432.951559
3.77025,10,9432.95197
3.578409,5,9434.291106
3.4918683,4,9434.291462
3.6083465,6,9434.291659
3.5083053,2,9435.638322
4.038835,2,9442.485912
3.7594912,4,9442.486294
1.1532879,2,9446.934293
3.223564,7,9452.080424
3.258164,4,9452.552141
3.09874,2,9454.986084
3.402205,4,9457.726408
3.1447165,16,9460.944836
4.238185,29,9461.279562
3.604467,22,9464.268261
4.625687,7,9471.221864
3.5997787,8,9476.134235
3.9733868,4,9477.011269
3.0814667,9,9477.011624
3.747695,32,9478.228749
3.6452098,8,9479.17222
2.945708,2,9479.696663
3.617386,13,9483.182617
2.8553176,2,9483.183088
2.7875898,1,9483.183241
3.6527293,5,9485.329579
3.4889338,11,9485.640753
3.4187524,5,9486.928378
2.9664578,2,9486.928735
2.592497,1,9488.844563
2.4406374,2,9491.05852
4.5213842,5,9500.359425
2.491105,2,9501.382254
2.9460866,2,9511.624058
4.3290725,6,9511.624395
3.531395,9,9516.718777
3.212346,10,9526.974587
2.718439,3,9528.347609
3.145416,38,9531.57231
2.9463308,1,9531.944225
3.695645,1,9541.624041
1.8772134,1,9541.851979
3.936306,9,9541.852322
4.3483706,9,9541.85253
3.3878617,5,9542.00028
2.6929064,3,9543.585531
3.9592454,3,9552.992141
3.7960851,21,9556.10831
2.1446626,4,9558.06057
3.8835351,8,9562.841185
1.2624224,2,9563.117569
3.9601438,10,9566.128321
3.2104993,21,9570.324268
3.6224802,3,9570.324635
3.7139456,3,9572.980618
3.411646,3,9576.264789
3.3315809,4,9581.449074
3.2966678,3,9584.656675
4.535169,5,9584.844695
3.107141,2,9584.845041
0.31048417,1,9587.716641
3.7578073,23,9587.986926
4.209496,3,9591.352573
3.4024265,8,9591.352925
1.3545839,2,9596.39107
3.870063,3,9596.391418
2.8956494,43,9597.684312
3.906065,9,9598.032297
1.916775,2,9600.712976
3.2914948,3,9602.600282
2.8835459,1,9602.60065
3.7204125,27,9605.033168
4.0699034,4,9605.960274
2.9152093,2,9605.960636
3.3505697,48,9607.837217
2.1217804,1,9613.338688
3.6655397,4,9615.155188
1.3243479,2,9615.15553
4.0835047,22,9616.265163
2.8465247,3,9620.666368
3.7808774,6,9631.913134
0.69477165,1,9632.160716
3.9819424,6,9637.108575
3.3742573,35,9644.305117
3.3875961,12,9647.119109
3.2189753,3,9658.207254
3.5906172,18,9658.207639
2.448376,2,9660.953806
3.502453,6,9660.954139
1.3598564,1,9661.202378
3.3615916,20,9661.554547
3.5765905,9,9666.558348
3.8042479,6,9678.391722
3.267114,7,9678.392198
4.2543235,16,9680.721883
4.0560756,7,9693.860352
4.349873,19,9695.102291
4.490877,10,9697.683657
2.0625207,2,9701.878363
3.512919,24,9703.118903
2.5325103,2,9706.648238
3.9185255,8,9710.084604
3.7109132,13,9710.878928
0.9465152,2,9719.938775
3.2253158,10,9719.93912
3.8403423,7,9719.939658
1.9238924,3,9723.193111
1.8223482,2,9728.44194
4.2662525,9,9728.442277
3.593711,6,9728.747962
3.7709563,28,9731.087679
3.8273864,12,9732.767487
3.805133,3,9734.37351
0.06455371,1,9736.838777
3.572924,18,9738.236317
3.3419123,4,9740.047206
4.3634105,11,9743.831779
3.0047972,2,9748.519565
3.3453352,3,9756.176361
3.79458,2,9762.207196
3.5701013,13,9768.01301
4.0128245,4,9771.037164
2.9141285,25,9771.342923
3.8678641,2,9772.158382
0.65230626,1,9772.505671
3.3876379,15,9772.730806
2.3329308,2,9773.00473
2.9096975,5,9775.498599
3.6184514,4,9783.941232
3.1550639,26,9789.524091
3.5678556,5,9789.524441
3.514939,4,9789.524642
4.4131656,8,9793.60846
3.5247478,23,9794.495159
4.420998,13,9794.495566
3.0498374,1,9795.924233
2.9649396,5,9803.649069
4.340616,46,9805.203242
2.2996147,1,9807.470747
4.5920777,7,9813.700834
3.3813763,2,9813.701193
2.5633175,1,9816.874208
4.6422124,6,9817.123415
2.9160743,5,9823.216804
3.1259542,15,9824.287246
3.841207,7,9824.587523
3.0147874,29,9825.310657
3.119425,10,9835.601703
3.46959,4,9835.602054
2.2651057,2,9835.602272
3.726244,2,9836.737549
4.349138,3,9845.452617
3.293335,4,9845.748945
2.6051278,8,9849.014565
3.9444704,12,9852.912001
3.3251092,3,9853.80019
0.6689378,2,9853.80063
2.9833534,3,9858.676719
3.308664,9,9864.979832
3.5719707,5,9867.70099
4.020023,6,9870.27361
4.186022,5,9872.309113
4.166606,4,9883.627131
3.8357978,3,9887.956316
3.4741075,31,9890.752633
3.307539,5,9891.399173
2.9495022,10,9896.163007
3.4469965,3,9898.095238
2.821755,1,9898.095561
3.1966882,6,9900.499375
3.5753076,2,9904.197824
3.9200954,10,9904.198235
4.113603,16,9910.488368
3.169884,4,9915.127105
3.7972865,10,9915.617079
2.4838188,7,9916.021447
2.2067423,3,9919.313067
0.3735997,1,9920.244225
2.8999941,2,9920.244631
3.252161,2,9925.857515
3.073567,3,9928.647321
3.4231596,5,9928.647703
3.9363976,10,9932.283691
3.5861437,3,9934.872174
3.4443467,18,9935.121118
3.7015083,5,9935.324832
3.9460878,5,9941.681679
3.7881856,3,9942.121898
3.8921082,26,9943.227055
4.055891,3,9951.887308
2.0255432,2,9951.887655
3.8685846,4,9951.887869
3.397078,6,9952.889385
3.213414,1,9955.145964
4.2617598,3,9960.518323
3.1852317,2,9968.768971
3.9927075,4,9968.769352
2.5740244,1,9970.290607
2.360662,1,9970.290911
4.0948477,18,9973.194978
3.2250092,3,9974.5553
3.550413,28,9979.765451
4.220656,15,9982.155621
2.1523488,2,9982.201087
2.871417,2,9983.601179
3.796784,9,9983.860707
3.411355,2,9983.934835
3.1173882,8,9992.109252
3.752035,37,9996.213206
4.69221,5,9997.017483
3.553085,6,9997.017889
3.7539134,17,9998.405798
3.7980735,2,10002.02571
2.074386,3,10011.69338
1.4663559,1,10012.1058
3.6857712,21,10017.15515
4.451956,15,10019.92817
3.4351172,8,10026.36
3.683014,5,10026.3604
3.8095746,12,10028.35241
4.143459,12,10033.11607
1.4204869,3,10033.11642
4.3808923,4,10033.2891
3.309999,4,10034.6472
3.6645334,5,10034.64813
1.9643092,1,10034.64832
4.2023325,2,10041.84286
3.149447,3,10043.40648
3.4698217,17,10044.99756
2.9810734,1,10045.25877
2.6841416,4,10047.44207
2.7193253,2,10047.44239
3.6426105,5,10047.44256
3.518758,8,10049.80946
2.6597857,2,10049.86426
3.7553818,3,10050.08469
1.7936134,1,10051.11572
3.7572808,7,10061.61579
3.2095385,2,10065.04824
4.054898,8,10065.04863
3.7872133,4,10065.04886
0.30356687,1,10065.28945
2.60105,1,10065.2898
1.7016639,1,10066.31144
3.7656467,17,10066.6177
4.066798,17,10067.61783
3.468287,9,10070.28828
-0.005,1,10070.2887
3.684614,4,10072.1176
0.4053195,1,10076.79799
2.498744,1,10077.07627
3.5546901,2,10077.07671
3.5723588,6,10077.34308
3.9061244,8,10082.28416
3.7218268,3,10086.53231
3.8652859,4,10088.8992
3.7393286,4,10088.89957
3.0780292,10,10100.6516
3.7848854,8,10107.22729
3.6272886,2,10109.89182
3.3185525,17,10109.89214
1.5394562,1,10112.24995
3.1548812,21,10114.34658
3.581724,15,10124.53138
4.3194675,6,10124.53179
0.057899844,1,10127.58519
2.537343,1,10127.58562
2.8621864,1,10130.31892
3.448946,12,10133.02594
3.4712818,3,10137.69005
3.9719493,9,10137.69041
0.084810816,1,10140.86303
3.1306121,2,10141.10711
1.912759,1,10141.46314
3.9081826,6,10141.74167
3.3191078,19,10152.26487
3.542292,7,10153.31863
4.2653303,6,10153.6965
4.2810035,6,10159.23614
1.2637371,1,10159.23682
3.7517505,31,10159.73032
2.8653097,1,10160.71308
1.4248995,1,10163.06127
3.140366,3,10164.73055
3.2212648,4,10170.98657
3.3709521,26,10170.98714
2.9357076,18,10172.85367
2.7320547,92,10172.87496
4.349224,11,10175.45798
3.762107,8,10175.63643
1.4595969,1,10175.63672
2.7954915,2,10175.63686
2.0909512,1,10177.36467
1.7213844,2,10178.31906
1.620924,1,10178.31939
3.5193698,5,10181.48548
3.7768588,28,10182.06518
2.5608037,2,10184.86707
3.8595917,2,10184.86746
4.4568057,5,10186.64378
2.301647,1,10187.59045
3.8946385,6,10196.32556
4.1754975,4,10196.61916
2.5614424,1,10196.61948
2.0828938,7,10197.71033
2.6935523,1,10200.32466
4.4342203,12,10203.88552
4.131985,6,10203.88596
2.868971,3,10205.72449
3.6446126,3,10205.72492
1.9290332,93,10206.10458
3.250039,2,10211.81078
4.3075314,21,10216.61593
3.514385,6,10217.11942
4.120602,5,10217.96648
3.7304518,5,10220.11248
3.9655054,5,10220.11282
2.3355417,1,10220.11295
1.7931559,2,10228.30918
2.9809656,3,10229.47824
4.0223746,9,10230.1413
3.6922832,2,10230.4962
3.793342,5,10231.72258
3.3743522,20,10232.14673
4.0463595,6,10247.49672
4.523371,9,10247.49714
3.9143848,10,10250.49641
3.7535245,9,10257.18042
3.011041,4,10260.96615
3.6110694,26,10262.13001
3.0855873,2,10263.81262
4.1141768,10,10268.19309
3.7781425,18,10275.8835
4.216119,13,10279.93496
3.6844444,8,10281.96694
3.4978986,10,10282.3412
3.0333889,3,10284.11014
3.2673886,1,10285.98955
3.7854805,15,10288.40025
4.109991,6,10290.55558
3.2263927,25,10294.47506
3.4967053,12,10295.59922
3.1772943,3,10302.74098
3.7702446,6,10303.04643
2.8272586,1,10306.69909
3.4591076,2,10306.69937
3.424996,10,10308.78654
2.3353655,1,10308.787
3.5498083,6,10309.98053
3.7053313,6,10312.03812
3.0836954,3,10312.27443
1.7030128,2,10312.27485
3.051585,2,10316.91425
3.9362657,9,10318.8123
2.5715342,1,10322.02506
1.7522149,1,10322.36256
4.558282,7,10327.20752
3.5461593,5,10327.20791
3.7962067,4,10330.78492
3.7258081,11,10335.55299
2.9158409,52,10353.19127
3.8011608,11,10361.69715
3.4120893,19,10370.7937
3.6023197,3,10371.1136
1.3361149,1,10372.41159
3.6627913,3,10373.42225
3.9257495,14,10373.4226
2.9771225,1,10373.70624
2.8708332,3,10374.07679
4.7219505,8,10379.46338
4.2751827,22,10381.47785
3.8369539,29,10389.78613
2.9968622,3,10390.13839
4.1783743,9,10390.84239
3.7700148,8,10390.84278
3.1494164,3,10390.84295
3.7688348,23,10400.36089
3.9284708,9,10400.94878
3.8857417,3,10403.70619
4.102653,3,10403.70653
3.5050936,20,10408.07781
3.495789,3,10408.33341
3.507494,3,10413.67522
3.2621188,3,10413.67558
1.4396869,1,10415.67012
3.5961711,8,10417.66512
2.7285023,32,10417.66539
3.105176,8,10417.70309
3.5633645,4,10417.70345
2.7372622,11,10417.84008
1.9190189,3,10420.25218
1.770955,1,10421.64685
1.5170219,1,10421.64716
4.1937594,3,10426.00093
3.2987156,6,10426.00129
3.66991,5,10426.0015
4.4582944,9,10426.15333
4.923344,2,10426.15374
2.9205754,2,10431.4446
4.512756,12,10436.43184
4.275317,4,10438.14403
3.6261723,15,10438.8746
4.1460824,6,10439.19035
3.033905,7,10444.24106
4.3776994,7,10444.70753
4.088086,3,10452.6475
3.1605122,8,10453.10197
4.281847,4,10454.35259
2.9220636,3,10456.99433
2.4573534,1,10457.957
4.1605,28,10458.67488
1.6433054,2,10461.12856
3.4625974,16,10475.2629
3.9482536,10,10475.26327
0.10223257,1,10484.79182
3.1146388,11,10485.07259
3.5308309,7,10485.07292
4.039906,19,10486.24482
3.0794277,67,10489.37292
4.5934587,19,10489.53422
3.7629988,2,10492.57454
4.4706445,7,10493.82642
3.6588655,5,10497.02862
3.7286549,4,10501.48706
2.849601,68,10502.13813
0.8785281,2,10502.62699
3.2607696,5,10502.93625
3.661815,6,10502.93659
3.1312308,2,10508.43714
3.6168926,21,10512.40676
3.9015956,3,10512.40715
3.0602016,2,10513.11458
3.4600563,5,10513.11494
3.560524,4,10516.92631
3.090982,3,10517.25768
3.6630764,3,10517.25807
0.45855194,1,10520.11416
3.6050456,12,10525.03497
4.147494,11,10525.28815
3.6561239,4,10525.28849
4.591677,15,10545.49539
3.9232833,9,10546.88835
3.7883377,6,10546.88874
4.425152,9,10559.88268
4.5806713,3,10559.88309
4.2300944,11,10561.71501
2.6503851,31,10561.71544
4.663213,17,10567.06092
1.4865754,1,10567.34319
3.9283257,20,10568.84918
4.3174233,14,10577.13553
3.9381006,7,10577.13594
1.5685179,1,10578.4836
2.2261133,1,10578.48392
3.5500755,6,10579.00603
4.4289017,12,10583.97199
4.0623665,7,10586.85341
3.5003414,3,10587.77327
3.8943074,3,10593.33971
2.914762,1,10596.89971
2.241872,2,10596.90004
3.5842643,24,10598.39995
2.6830957,5,10598.41755
3.2255108,2,10598.86912
4.0742464,12,10599.24381
3.4542484,2,10602.18265
4.3981256,15,10603.49851
3.6836715,9,10603.78899
4.239795,7,10604.0728
3.8276126,24,10604.34076
3.4003808,3,10615.36082
1.8123808,1,10616.74879
3.8884718,3,10617.39854
3.3462112,6,10618.30153
3.5115297,9,10618.30196
3.5617309,9,10620.677
2.9523385,6,10622.76184
0.53365904,1,10622.76214
3.4066074,7,10639.43414
3.0642626,4,10639.43456
3.102221,5,10641.31095
3.0135121,1,10641.31132
3.9219873,17,10643.26445
1.8369132,2,10646.55126
3.822332,2,10646.5518
3.583614,4,10651.55301
1.627874,2,10653.21078
2.7566075,1,10656.47166
4.1344485,13,10656.47199
3.430277,4,10659.03081
4.1406755,9,10659.93974
2.32718,4,10662.76922
1.8480239,2,10662.76957
3.5885441,2,10663.51466
3.28186,21,10665.03253
3.1944523,54,10666.17609
4.0898414,5,10670.55736
3.1893885,5,10671.11343
2.8440614,2,10671.1138
3.6177585,4,10671.11399
2.8200595,3,10677.0057
3.2099032,8,10677.00606
3.0830657,3,10678.57027
3.7365592,6,10678.5706
1.4942296,1,10684.03488
3.2965121,9,10688.31431
4.350206,7,10688.6763
3.5722332,2,10691.99748
3.791469,3,10701.12251
3.73289,7,10701.62059
3.7787988,9,10701.85039
2.5870163,4,10710.49024
3.5898485,33,10710.65578
4.337054,22,10712.67508
2.6209216,1,10713.33921
3.5881047,16,10721.3752
4.546336,12,10728.04246
3.7237973,32,10730.61577
3.3713233,12,10736.58745
3.6203256,8,10738.66136
2.781055,4,10742.78715
3.3069763,3,10746.0697
3.6991694,18,10746.43471
2.4213264,11,10746.67608
3.9330654,41,10746.80256
3.3682022,6,10749.21345
3.5029542,4,10750.29114
3.2694428,6,10755.86991
3.954018,11,10761.56692
3.1708539,5,10761.786
3.5367737,7,10768.05097
3.51443,5,10770.98921
3.8151252,8,10772.36958
2.5166063,2,10775.24937
4.2401066,17,10777.01587
3.5398307,3,10779.23696
3.0824368,8,10779.23731
3.7340765,7,10779.23754
3.3147562,21,10781.61381
-0.017758876,1,10782.81295
4.001252,49,10784.74334
4.487306,27,10789.47775
3.4507773,8,10796.84338
3.6127965,18,10799.70388
3.126029,7,10800.75192
3.8321874,14,10801.26841
2.6712382,13,10801.2688
2.8651001,4,10801.92539
3.6102757,5,10810.12467
2.888513,1,10812.85792
4.030489,26,10819.58102
4.105252,9,10824.50421
3.909337,14,10825.25261
3.4174805,8,10825.70816
2.5614424,1,10830.28217
3.258146,26,10830.28251
3.82928,21,10831.1892
3.6791477,13,10832.66064
2.0473285,2,10835.37464
2.7267976,1,10835.37503
2.9089875,2,10835.37568
2.6839979,1,10841.91783
3.7762961,5,10843.94799
4.1087465,3,10847.17504
2.8885694,3,10847.17543
3.4992964,12,10848.93577
1.9171836,2,10849.19023
3.443981,6,10849.71385
2.1123607,2,10853.72279
0.9153548,2,10854.80814
3.1981564,7,10855.33104
4.017755,9,10856.32503
3.7903159,6,10860.45722
1.8501331,1,10860.45758
3.7733853,18,10863.21438
3.925658,14,10864.42881
4.217181,4,10865.21093
4.192998,6,10870.74786
3.8544443,3,10875.57788
4.1255026,2,10879.13303
3.0386374,2,10883.83636
3.637613,12,10888.63326
0.05972496,1,10891.76719
3.882763,3,10900.74003
3.1315696,7,10902.62443
3.6589625,13,10903.04797
2.735785,2,10903.04834
2.1486762,1,10903.88085
3.4271197,14,10903.88119
3.624194,2,10919.70322
3.1573281,3,10920.89591
3.3719766,8,10930.66615
4.548788,4,10930.66656
3.657524,13,10930.70014
4.598247,14,10938.05172
4.673318,8,10939.05959
0.54999113,1,10939.44338
4.1403527,20,10939.44379
3.5243883,17,10944.32987
3.2005785,2,10950.15441
3.7641807,4,10950.15489
3.173789,7,10950.15509
4.246815,15,10950.18191
3.5575333,10,10966.59249
3.7842824,39,10967.37822
3.6319466,4,10970.32293
2.861972,1,10970.32322
3.2545254,2,10972.86196
4.0149107,8,10978.80841
3.40313,4,10978.80879
3.3721113,12,10978.84314
3.652736,10,10981.61634
4.1160016,4,10981.61666
2.5604353,2,10981.61686
2.9735081,1,10985.47592
2.978044,2,10991.41103
3.7517252,4,10994.01985
2.7211995,6,10994.02017
0.6008945,1,10995.13505
3.9745278,5,10995.13539
2.1241443,1,10995.1356
1.5721436,1,10998.51857
2.5675232,3,11003.72855
3.2892916,2,11003.72895
1.2315603,2,11010.74181
3.282102,3,11017.75593
2.6280622,1,11018.14061
4.158714,10,11018.41579
3.7852082,9,11020.84301
3.952878,10,11022.50639
3.8933659,3,11022.81718
3.8928692,18,11027.52779
3.0889633,3,11032.3797
4.385662,5,11032.38011
3.973073,3,11032.71857
4.4235334,22,11032.7189
2.950494,2,11035.62659
4.200332,11,11037.49828
3.3766434,8,11040.8759
3.492066,2,11040.8762
3.5595286,6,11041.70008
2.610119,1,11043.10985
3.7606106,2,11046.16792
2.6830595,82,11048.93525
3.865145,3,11059.73165
4.3530526,10,11060.27829
4.2855496,9,11060.77101
2.867426,2,11063.55051
3.245608,1,11066.09188
2.6964521,12,11066.09224
3.801483,11,11069.9893
3.9288075,12,11073.35178
2.9630263,5,11081.70621
3.4300117,8,11085.54426
3.9318464,7,11089.85465
4.10112,2,11089.85551
3.4978173,7,11089.85591
2.182454,64,11093.9089
3.2363107,56,11093.90931
3.5213618,41,11104.57224
3.9047997,7,11107.07817
3.1114867,7,11112.04283
2.994093,8,11112.35938
3.1037562,1,11115.89697
3.5396087,12,11116.17353
-0.005,1,11119.91719
3.6424346,4,11119.9967
2.2522333,1,11126.36494
4.0517535,4,11127.02401
3.504286,3,11131.55469
3.9279897,6,11132.14138
3.9354415,4,11139.38159
4.0150933,4,11140.10509
5.0913534,4,11140.51878
0.2940531,1,11140.51909
2.7547646,3,11154.20841
4.075352,6,11154.2088
3.2888918,3,11162.39951
3.6329172,7,11169.55294
3.3458683,22,11170.15491
4.3930864,6,11173.68826
3.0241935,23,11176.34453
2.3173385,2,11178.77882
3.7401803,6,11182.09892
3.9713268,15,11184.30555
3.7879078,11,11184.68874
3.6843903,48,11185.39094
3.2290342,3,11187.04823
3.2134094,9,11187.48895
1.7395322,1,11187.48926
3.4213398,1,11187.88768
4.332984,19,11191.47767
2.4351876,2,11192.329
3.8765159,5,11192.32949
3.806179,22,11206.2453
4.070687,15,11211.70229
3.5159855,7,11211.70285
3.8621624,9,11215.94607
3.3991854,4,11220.88344
2.9999807,1,11223.87296
3.5867124,9,11224.08454
3.431495,16,11224.08538
3.6379197,13,11224.08572
4.0715404,4,11224.54351
3.8744063,8,11229.85473
4.16301,3,11233.29172
4.3304663,5,11233.64056
3.5117607,7,11246.26188
3.2522142,10,11251.14794
1.3390607,1,11251.1483
3.8237638,13,11251.57074
2.9580023,14,11252.82495
2.5886757,61,11259.62608
3.162933,22,11264.56355
4.367019,14,11269.99881
3.673423,10,11281.53744
4.0529084,6,11281.74634
3.0864475,3,11282.13533
2.3410645,1,11285.52949
3.0913887,40,11290.93347
2.9483736,13,11293.63837
3.7672691,4,11294.81614
2.1458664,1,11296.65708
3.7996018,13,11296.65755
2.8840795,1,11297.40934
2.9049284,5,11301.52923
4.1141343,10,11304.46499
3.6079226,19,11304.46535
2.8107257,2,11306.09248
2.806236,2,11306.09281
2.2226858,2,11311.05391
3.839151,7,11314.25327
3.9093955,5,11314.25365
4.487402,6,11327.77665
4.146483,10,11328.76049
3.517803,10,11343.33106
3.3488986,16,11349.26057
3.7887275,28,11350.38615
3.542247,38,11357.7824
3.2355595,21,11362.73795
3.4892488,38,11362.97969
0.009247863,1,11366.88443
3.0236087,11,11373.5887
3.6771243,10,11373.58908
3.6882653,19,11374.09506
4.32874,4,11390.42643
4.031261,25,11390.42686
3.342234,2,11400.95948
3.5328147,3,11403.80881
2.8781278,3,11404.43624
3.1849627,2,11404.4366
3.369427,10,11408.54056
3.4596522,11,11412.791
2.1451015,2,11412.79139
4.2596006,31,11424.62197
2.8354497,18,11425.24767
4.0060687,4,11432.09151
2.8877943,10,11435.60687
4.2894497,22,11436.78657
4.5495462,5,11453.71241
3.4350908,8,11460.30086
3.08439,59,11466.29881
2.821469,5,11468.01226
3.4750206,6,11480.83066
2.778305,5,11484.33289
3.4154677,4,11486.16181
3.8503692,30,11490.49814
3.4963999,28,11490.49851
3.8475447,23,11493.71364
3.277561,3,11495.68397
4.00664,21,11500.45881
3.2322342,7,11503.00547
3.2228208,5,11504.00655
3.4864786,33,11506.2453
3.4035032,4,11512.12904
3.3777132,3,11518.24781
4.14064,10,11519.72047
3.50107,6,11530.92011
3.9202578,6,11532.71311
2.8469205,4,11532.71346
3.459875,3,11538.94205
3.8203003,7,11541.81254
3.398806,4,11541.81291
3.574427,20,11547.58359
2.182246,2,11548.17301
3.3920646,3,11548.17339
3.15976,47,11556.42626
3.1483133,6,11569.19785
3.1662593,29,11576.72835
3.9562023,6,11584.13779
2.028549,1,11584.39008
2.8617225,34,11586.74089
3.3718884,42,11586.74153
3.5146487,19,11597.66667
3.3867593,27,11598.2736
3.6132889,3,11599.02445
3.3121555,18,11601.81421
4.491079,4,11605.46003
2.6738162,1,11610.78105
3.6560862,8,11610.78143
0.27626625,1,11611.10891
4.497025,8,11612.65722
3.61651,3,11618.87301
4.04978,6,11628.55701
2.5614424,1,11628.9479
3.8477213,10,11633.82494
3.3436532,29,11634.56128
3.7167885,5,11645.12122
2.7878776,2,11646.11264
3.1942697,3,11655.24396
2.588562,65,11655.9467
3.8485224,25,11670.64045
3.7525945,13,11670.64082
3.496383,11,11672.6299
3.2057405,7,11672.63025
4.0653896,18,11685.89118
3.330945,8,11689.51994
3.832988,9,11691.75535
3.0716424,3,11694.60196
2.9597065,28,11694.60234
3.742483,31,11705.44964
3.8294907,44,11707.13149
4.4655995,6,11707.76861
3.1037855,11,11708.0922
3.989281,2,11712.86169
3.6986775,13,11722.31295
3.7045794,7,11723.95486
3.956488,8,11733.87837
