#{"t_start": 1766670828.3623374, "env_id": "None"}
r,l,t
4.7353153,67,3471.814894
5.088076,14,3475.19493
4.7391963,68,3480.472086
4.923969,68,3482.284719
2.8884323,38,3482.285013
4.7162304,65,3483.498632
2.8806896,11,3486.895492
4.1089177,3,3488.037516
4.879925,36,3491.192322
4.6683893,61,3494.411497
4.719384,48,3497.36865
4.7616816,83,3501.464034
4.4502926,3,3502.351846
4.893615,36,3506.314612
4.6250367,78,3508.184203
4.1803446,90,3513.118319
4.819685,61,3514.56987
5.0058465,14,3517.521031
4.8396006,52,3517.523205
4.873591,49,3519.24772
5.144038,16,3521.976541
4.8406043,25,3522.439897
4.9203625,58,3535.61275
4.9437504,3,3536.155798
3.7664425,99,3536.84865
4.8277016,70,3537.551547
3.743304,100,3539.101403
5.029407,14,3539.101704
4.6081233,9,3539.657867
5.0796704,21,3541.610649
4.8879237,35,3547.643751
2.6015987,1,3547.940558
5.133208,46,3550.264219
2.3359892,1,3550.537286
4.8521156,64,3555.559257
4.14383,95,3560.548192
4.951447,62,3560.903112
4.7888775,5,3562.200475
4.8834305,57,3562.908607
4.9829144,56,3568.093456
4.199296,5,3569.108402
4.7823763,4,3569.88494
4.9117074,21,3573.928231
4.9482746,61,3575.141842
4.807965,80,3579.475879
4.3018036,5,3580.429471
3.6615717,100,3582.472568
5.032861,41,3583.846244
5.1221924,27,3585.395538
4.8199954,8,3586.872425
2.0557914,2,3587.30294
5.1141615,32,3588.375988
1.6150094,100,3596.923711
4.8008633,64,3598.716256
4.692417,52,3599.807561
4.670469,32,3603.125347
4.970165,70,3605.413576
2.482116,29,3606.976922
4.911213,19,3608.8139
4.8605356,53,3610.907666
5.0848093,11,3610.908006
4.7936406,36,3613.488148
2.3593373,1,3613.747938
4.8545856,35,3617.684263
4.967886,35,3621.486463
4.9393783,76,3623.905965
4.8269367,39,3627.106894
4.953573,36,3629.201401
3.716352,100,3631.990412
4.6992617,30,3635.737797
4.831964,67,3638.731442
4.849014,56,3639.694484
5.1163597,22,3642.998721
4.902971,25,3644.572087
5.04949,9,3644.8093
4.938243,57,3645.048368
4.9302344,44,3645.571921
2.309821,2,3646.115423
4.2586308,5,3646.354945
4.862828,46,3657.121068
5.2784557,13,3659.702848
4.758611,61,3659.958583
2.541172,1,3660.210783
4.828146,68,3660.453336
5.1011834,10,3662.239741
5.2019525,20,3663.927995
4.454827,87,3664.249697
4.285821,2,3664.697465
4.198063,3,3665.443404
4.715433,9,3667.914449
4.945406,13,3669.219402
4.8749237,34,3675.355953
4.9598126,68,3677.260706
4.9333806,51,3677.566547
3.8244138,97,3683.015059
5.1059294,25,3684.262428
4.859408,66,3692.576313
4.9307933,52,3693.394251
4.8976326,64,3698.653322
3.7457726,100,3699.092694
5.0563045,27,3700.730981
4.3611236,19,3703.010292
4.8636346,54,3705.33368
4.7228737,14,3705.815592
5.049304,46,3711.609241
5.0153737,27,3712.953307
4.8499293,77,3716.227364
4.9973164,46,3717.059831
5.134268,35,3719.573422
2.555757,27,3721.982358
2.948953,61,3724.072047
4.9819536,59,3729.206206
5.029239,44,3729.801614
4.8949366,26,3730.640437
5.066113,23,3733.554511
2.6358323,3,3734.268946
5.0805044,20,3734.491701
4.935254,35,3736.664025
4.9868155,72,3738.000304
4.8742123,77,3750.988066
4.9461575,76,3754.958647
3.6226814,100,3756.756404
5.0983925,24,3757.414068
4.6778603,4,3758.108053
4.757754,15,3759.055779
3.689762,100,3759.659679
4.844914,22,3761.984712
4.714486,28,3765.194441
4.9834714,35,3766.046267
4.777421,24,3767.003624
5.160255,16,3771.054652
4.9482656,76,3774.8481
4.758242,42,3775.296176
5.0159283,48,3781.136382
4.5028443,87,3785.957662
4.7793775,63,3789.465617
4.8940654,66,3789.615454
5.1230717,21,3790.972941
5.025315,25,3795.798057
4.771461,67,3796.162333
5.029221,44,3798.295171
5.0040426,34,3806.51529
4.000577,2,3806.913583
4.270507,90,3809.086353
4.69491,69,3811.258668
2.9545176,18,3812.416967
3.6875257,98,3818.373861
5.0164495,37,3820.255844
5.1937885,10,3820.256223
4.908992,70,3822.093936
3.7383068,100,3836.265837
4.868871,78,3837.939305
2.439214,81,3838.534822
3.9151974,5,3838.886497
5.0625777,23,3843.374378
3.9394336,100,3844.754386
5.0093255,4,3846.165059
5.077664,28,3850.571572
4.618106,3,3851.230687
4.587597,13,3853.721787
5.0311837,50,3856.492922
3.6871257,97,3856.920193
4.435301,4,3857.29718
3.9414847,2,3857.757073
2.5606964,2,3858.270632
5.042739,28,3860.061682
3.8418458,100,3861.084767
4.503924,19,3863.549277
4.9970884,27,3866.343902
2.5117915,16,3866.756579
2.7225492,2,3867.243059
4.8624825,11,3869.460772
4.5979977,31,3876.830176
4.8382883,77,3878.810784
4.5251365,5,3879.888753
3.6917787,100,3880.623015
5.0722895,15,3883.615231
3.5834923,100,3888.226428
5.013931,53,3891.651785
4.8369713,48,3894.524488
5.047324,22,3896.345445
4.420078,91,3897.146787
4.8352327,27,3901.635896
4.6845083,7,3903.171784
4.958849,31,3903.526191
5.0097556,11,3906.795181
4.620343,82,3908.132221
4.8819904,72,3910.831177
4.710739,65,3917.963526
4.703542,56,3918.288738
4.8782363,73,3924.222591
4.868853,64,3925.206088
2.314821,1,3925.514949
5.0846033,31,3926.37882
5.204121,14,3927.219317
4.111603,9,3927.344454
4.7706075,68,3933.3679
4.758859,35,3934.966588
5.050682,15,3938.830095
5.002332,53,3939.281752
4.6517134,65,3940.840238
2.5965986,2,3941.272507
5.1379685,21,3943.052081
4.8877788,55,3946.219054
4.9488606,24,3948.115154
2.541172,1,3948.4994
5.0614686,40,3950.363356
4.9154787,63,3953.627999
4.8848033,16,3954.30773
4.9142265,41,3957.986286
4.9837437,20,3958.20727
4.9441166,67,3968.465758
3.7730973,100,3969.348928
2.3414457,3,3969.990421
4.7501826,25,3974.801726
4.106486,92,3978.054048
3.8471982,100,3980.480467
5.11837,23,3984.126991
4.8665195,73,3984.542976
4.7791924,8,3986.320183
4.7169056,50,3986.541769
4.959708,34,3988.032846
4.431391,16,3989.613629
4.637832,5,3990.741252
5.1149173,43,3996.169663
4.858538,56,3997.107225
5.0089307,16,4000.179488
4.8121123,67,4002.564503
4.792309,7,4004.046037
4.141069,20,4004.046357
4.5598145,7,4005.490075
4.852049,71,4006.342811
5.1182737,14,4007.010922
5.0234494,13,4010.05631
4.638947,8,4012.480964
4.865183,24,4013.721931
4.008088,94,4016.934282
5.135093,29,4018.079447
4.9043536,73,4021.741172
5.006682,42,4021.741465
4.871385,55,4030.520337
5.0336843,21,4034.496764
4.907114,59,4034.963682
4.285377,85,4035.210821
4.57567,4,4036.084932
4.820849,79,4040.16219
4.7968616,60,4048.68225
2.314821,1,4048.917657
4.9462266,71,4050.467482
4.9650717,21,4055.333362
4.825272,69,4057.29941
4.268943,86,4057.694651
4.810301,22,4061.527336
4.546299,84,4071.087029
5.0477066,49,4072.553797
4.676147,14,4073.935532
4.3903475,86,4075.714413
3.9719336,97,4076.142822
4.489937,3,4076.412694
3.7555802,2,4076.681216
2.5147119,1,4076.68149
4.74339,34,4080.408477
4.9957314,44,4081.10994
5.1030874,26,4082.014013
5.120645,20,4086.622405
4.566616,24,4088.033534
5.164489,23,4092.419492
4.6674166,73,4093.057301
5.03437,14,4095.802416
4.591189,19,4101.20867
4.8233905,80,4101.208952
2.8221862,77,4103.379402
3.4404666,100,4115.002334
2.5147119,1,4115.40266
4.846973,79,4118.497516
4.943509,69,4118.676225
4.1299086,93,4121.267195
2.871295,2,4121.6607
4.7354493,71,4131.361934
5.092667,8,4132.993255
4.5621877,70,4133.902992
4.788443,19,4136.72164
3.802155,100,4139.997331
3.9270177,100,4143.955214
4.32334,5,4145.657835
4.804502,34,4148.437146
2.064952,92,4153.452381
4.924284,8,4155.030661
4.849481,46,4157.932912
3.5284512,100,4158.924596
3.8882563,4,4159.34653
5.2304835,19,4163.532408
2.77645,21,4163.731822
3.9261837,91,4165.245619
3.9026566,10,4165.897391
4.9658537,9,4167.641778
4.9429603,30,4171.086676
2.8522909,35,4176.168093
5.021254,19,4176.6141
3.9695518,94,4177.201506
4.960041,10,4178.632427
4.8415875,67,4178.632709
2.5276725,2,4179.061533
4.8717227,33,4182.799381
4.9490604,24,4183.548549
4.969617,33,4183.977069
4.93906,26,4184.382159
5.0436916,21,4188.101904
4.871618,57,4196.618807
4.9869533,54,4199.682053
4.1537166,91,4206.045291
3.7042966,100,4207.162464
4.69236,8,4207.33827
2.8095512,46,4207.338565
5.09137,36,4214.658367
4.699451,74,4216.025274
4.7767825,63,4221.444897
4.923587,25,4222.261341
4.827787,69,4222.261615
4.893948,6,4222.53359
4.281507,5,4223.770297
4.8757496,13,4225.206572
4.9521427,19,4226.433837
4.587212,9,4228.355246
4.5293746,4,4229.258021
4.8397474,69,4230.234441
5.071349,24,4236.646178
4.9133825,65,4238.642271
5.195351,31,4243.077412
4.6606946,4,4243.899555
5.02772,68,4244.760711
3.604331,100,4248.109818
4.7924004,20,4250.150284
4.85692,36,4256.011109
4.8244853,62,4257.70999
4.0852838,95,4259.284276
4.6646914,8,4261.021729
4.9627233,66,4264.991461
4.9597135,46,4268.83764
4.794792,79,4273.254086
4.8562703,55,4273.49044
4.8789744,30,4281.449084
4.4718075,87,4284.181746
4.4010096,85,4288.623638
4.299027,4,4289.374367
4.2913833,88,4295.363807
4.765489,54,4301.681652
3.767547,99,4304.037061
4.1629496,93,4305.545617
4.9010186,68,4310.499106
4.881566,33,4313.616569
5.087837,26,4318.230432
3.7672584,100,4322.960917
3.8181434,100,4326.113464
5.026813,22,4328.411897
3.641578,100,4331.545357
4.00292,100,4340.311919
2.5372794,73,4343.778794
4.6064262,65,4345.167694
3.7033591,100,4346.952483
5.0939074,22,4348.337474
4.835951,32,4354.089931
3.5560324,100,4361.319434
3.8114123,100,4366.119812
4.7601914,67,4368.552277
4.0411963,93,4368.552555
5.051414,42,4376.254559
4.9159026,37,4376.860844
3.3553457,100,4383.627701
4.8410788,73,4385.244215
4.730153,74,4392.492409
4.9954243,65,4397.534736
3.9619877,100,4398.991915
4.5893865,15,4402.887902
3.674272,100,4407.035504
4.828713,64,4411.805735
3.8727238,100,4415.194425
4.881846,67,4417.974596
5.0191584,29,4421.550563
5.009717,46,4427.370283
3.7398407,100,4430.188859
4.839625,43,4432.127637
4.9219856,7,4433.538381
3.8320866,100,4435.529967
4.6264596,8,4437.13658
5.0981317,44,4437.96424
4.999973,45,4439.901851
4.8482437,81,4454.718835
3.915296,100,4454.950166
4.4477925,86,4456.560353
3.5745368,100,4463.124003
5.069188,24,4467.843168
3.857031,94,4476.959012
4.1478324,93,4476.959361
3.6704779,100,4479.741239
5.0485725,22,4481.062445
4.4354296,88,4486.528497
4.9091973,54,4488.103941
4.350387,8,4489.738434
5.111135,38,4490.436372
4.3814373,2,4491.058885
5.065347,56,4492.86424
2.7030087,23,4494.779787
4.756263,46,4498.734361
4.316958,2,4499.071707
5.0022902,79,4508.763583
4.31331,87,4511.948496
4.1231723,3,4514.128257
3.7961035,98,4518.707914
3.5800881,100,4524.068112
4.4574394,9,4525.825446
4.754729,72,4526.202181
2.87493,54,4526.722684
5.1439342,15,4529.060944
4.937376,31,4533.459149
4.9435935,28,4536.879652
3.8358223,100,4541.734657
4.7644005,6,4542.933641
4.888899,33,4543.3955
4.144505,92,4548.077518
5.1169505,36,4552.524892
4.549704,84,4553.617043
4.8633585,62,4557.161251
5.0219865,47,4558.406257
4.6542635,54,4563.843224
4.937117,30,4563.843526
5.0696154,18,4568.265765
2.5115423,15,4571.133365
4.8728347,69,4573.76798
3.9721029,95,4573.768282
5.190826,14,4576.578485
4.847752,62,4577.248794
4.942094,21,4579.241359
4.961162,6,4579.526
1.9770898,1,4580.008243
4.7070665,66,4586.392609
4.7321863,74,4594.709315
4.740633,11,4597.487284
4.27961,91,4600.339358
3.7786682,100,4601.851674
4.3207383,10,4602.549113
5.0404387,47,4606.678046
3.7384274,100,4608.912045
4.5896964,18,4612.124213
4.9175506,46,4613.342345
3.591912,2,4613.721071
2.8739693,61,4615.635082
5.063436,24,4618.328379
0.16522296,1,4618.562865
4.9004235,33,4622.067863
4.842554,23,4623.569483
4.6682854,70,4624.76332
4.671975,6,4625.765088
4.7842917,67,4626.98063
4.8174253,57,4634.807479
4.9896216,43,4635.35173
4.9979243,69,4641.348503
4.7326293,74,4641.805103
5.220412,19,4645.06776
4.8804817,62,4649.004745
4.9839687,65,4656.402314
4.0536,93,4657.552398
4.9041586,37,4658.339881
4.8730597,26,4662.162846
4.7371144,79,4662.163223
4.9828577,26,4663.072944
5.0561023,14,4665.746008
4.993041,59,4675.593161
4.817194,63,4676.409838
3.988263,96,4676.718175
4.83457,5,4677.708382
4.630883,82,4684.946523
4.7929597,35,4686.446058
4.7921376,51,4688.2302
5.000323,71,4691.430619
4.8117533,52,4699.400844
5.1932855,5,4700.982652
2.6026776,66,4705.864657
3.2743611,3,4706.429955
3.7497427,99,4706.430365
3.6216328,100,4707.723255
4.9232726,11,4708.811697
5.0185394,24,4715.365553
2.5001771,10,4717.936954
4.8919263,62,4721.182726
4.1924467,91,4721.447999
4.314336,90,4728.710316
2.951609,16,4732.920591
4.759556,57,4734.433792
4.942172,58,4734.853487
2.0203016,2,4734.853775
5.046347,18,4736.576178
3.8329868,100,4739.531457
4.3132844,25,4739.77428
5.1623883,14,4743.065024
3.7683086,4,4744.600612
4.863547,53,4749.948487
4.9497285,15,4752.841782
4.7232404,62,4754.532874
4.9075837,53,4756.491544
3.568047,100,4757.793259
4.9859424,36,4766.009924
5.004284,47,4767.474438
4.898562,58,4767.725873
4.8528724,80,4770.317986
5.069458,31,4775.146584
5.1606283,33,4776.07424
5.205835,5,4777.201397
4.817727,23,4780.188255
4.895169,63,4780.63399
5.0186353,26,4785.31064
2.4914875,42,4785.54611
4.4770947,4,4786.531847
4.493249,85,4790.446715
5.2168746,20,4790.592786
4.9560075,62,4794.486631
5.198899,10,4796.507488
4.959517,35,4797.92752
4.8923182,54,4798.800056
5.0331297,17,4801.332818
4.782734,57,4802.545359
4.5961905,11,4805.952738
4.8787303,54,4808.992283
4.945093,27,4811.13263
4.831836,59,4811.90483
4.969849,13,4813.551725
4.5000677,81,4819.605189
2.690696,38,4820.578154
3.7709932,2,4821.241517
2.381679,3,4821.841653
4.9341106,60,4822.076899
4.8947253,39,4822.987006
5.112261,16,4825.476665
5.0113845,24,4826.830547
5.1129518,30,4834.098755
4.7792263,82,4838.464283
4.9276233,20,4838.464583
5.052458,58,4838.740293
4.3870544,2,4839.245483
5.08969,12,4841.494673
4.8633,12,4843.912569
3.8136215,100,4844.812466
4.9362955,29,4851.42089
2.842106,10,4853.179346
4.687863,68,4853.595637
5.0249724,9,4855.310655
4.7222805,83,4856.624236
4.9363565,52,4856.624535
2.6277487,19,4859.206953
5.0127482,6,4860.524826
4.906522,44,4867.308474
4.9372377,62,4870.802187
4.7479877,43,4870.802487
4.8159733,28,4872.716978
4.042883,94,4873.841294
3.2237403,5,4873.841559
4.867666,20,4874.952549
4.964112,17,4878.273208
4.493446,20,4879.425877
4.9032383,59,4888.747348
4.2425904,86,4890.178346
4.6660786,7,4890.178632
4.961766,27,4897.564039
2.5147119,1,4897.774307
3.9405742,93,4900.368377
3.7884402,100,4901.239375
5.1178393,11,4902.566529
4.993425,9,4904.10646
4.769662,9,4906.048388
4.587385,49,4907.979083
3.0710318,2,4908.750267
4.98285,44,4911.66289
5.068656,27,4913.205774
3.8889406,100,4913.65983
4.9084444,22,4917.573265
5.0151205,31,4917.791277
4.9167633,10,4919.611181
5.063321,13,4920.459687
4.870866,42,4923.033908
4.82625,13,4924.685719
4.8385024,80,4927.489049
5.060102,34,4928.423882
5.1186304,24,4929.742262
5.0282464,25,4934.700008
4.646472,5,4935.758928
4.9915957,61,4936.422478
4.9243984,71,4943.08357
2.737882,10,4944.896916
1.5289379,3,4945.580512
3.821907,97,4949.26581
5.038211,60,4949.266174
2.4944308,4,4950.159251
4.672757,6,4952.122107
4.9711957,38,4955.390685
4.424745,89,4957.488752
4.870879,44,4959.94041
4.9432974,33,4961.583898
2.6566103,12,4962.230545
2.664569,39,4970.727044
4.497756,84,4971.087052
2.3792872,1,4971.318474
2.3863022,1,4971.540009
4.885774,51,4973.476929
2.348721,81,4974.404332
4.308391,8,4976.039111
4.8799443,45,4980.516133
2.7340865,21,4981.823096
5.0005474,10,4983.791204
4.7695303,52,4984.173929
4.994469,49,4986.269479
5.0748806,15,4987.339666
4.630728,22,4987.56829
5.1125727,23,4989.245116
5.2007923,19,4991.236921
4.7755675,26,4996.687703
4.965203,54,4997.493201
4.878901,62,5001.469177
5.038757,17,5001.698501
4.359434,3,5002.36049
4.964437,27,5004.15954
4.808577,75,5005.861989
5.1295114,4,5006.475662
4.8898344,23,5006.742109
5.0954385,32,5007.889339
3.4298468,9,5008.47733
4.4179993,3,5009.078061
5.10657,6,5009.078414
4.9106126,23,5011.93779
2.8069942,53,5016.361918
4.9941826,37,5017.89396
5.039576,43,5021.400038
4.9637003,34,5024.466113
4.739562,71,5024.466442
4.771767,18,5029.561066
5.006563,44,5031.937282
5.005913,29,5032.163998
2.1280887,92,5035.585879
5.111912,28,5037.070405
4.764509,17,5038.914543
4.9423466,5,5039.744552
4.977874,43,5039.744849
4.964863,31,5047.845113
2.3593373,1,5048.075601
4.953144,51,5049.07635
3.7411506,100,5051.107476
4.8557706,11,5051.367222
3.6995573,2,5051.871119
4.910378,7,5053.3231
4.665494,11,5055.563591
4.944678,38,5056.095668
4.690189,6,5057.550051
4.7362223,79,5059.096236
5.038507,36,5060.35155
5.157013,21,5063.877404
4.8530636,39,5066.326303
5.036209,48,5067.357449
5.011144,40,5068.452025
2.5321212,17,5072.569116
5.1545672,45,5077.334172
2.9048038,2,5077.812619
4.8770037,61,5078.03436
2.541689,7,5079.436801
5.0532384,12,5080.300748
4.874647,65,5082.565246
2.6118963,1,5082.792735
2.52996,69,5088.596453
5.036524,38,5091.890068
4.983667,23,5093.72484
4.825962,65,5093.982748
4.8615336,81,5097.603691
5.0343375,23,5098.29424
4.2048626,3,5098.932801
5.0375996,29,5099.434899
4.922851,8,5101.189852
4.7662377,65,5106.47343
4.676182,28,5112.009607
4.151976,4,5112.854415
2.437259,1,5113.104861
5.0952187,9,5114.835047
4.912646,76,5114.835359
4.834681,80,5117.778853
4.7436194,11,5118.085965
4.1155915,3,5119.297645
4.511902,81,5121.294084
4.065162,5,5122.308933
4.6828604,3,5122.895364
5.149079,18,5123.34828
4.974682,18,5126.205736
5.027069,19,5129.632236
5.0634813,63,5131.047329
2.3543372,2,5131.706861
4.5640345,8,5134.722019
4.114568,10,5137.076045
3.8448079,100,5138.323813
4.6191154,17,5141.480695
4.947616,60,5143.329213
3.7986975,100,5144.434067
4.917985,10,5145.25461
4.723522,10,5146.765404
5.007705,35,5149.965785
4.6769404,68,5152.098219
4.8675566,22,5152.719617
4.6726494,5,5153.711483
2.6351004,14,5154.907665
4.7664833,7,5155.116489
5.1036024,42,5155.436715
4.4129195,34,5157.206924
4.951876,16,5158.608812
4.7030616,4,5159.423975
5.208033,32,5164.863423
3.6231337,3,5165.900806
4.766104,54,5167.797425
2.5147119,1,5168.041855
4.8493395,33,5168.042156
4.6129045,4,5168.875381
2.5506961,4,5169.749059
4.9997005,18,5169.749372
2.5915985,3,5170.486218
4.6465883,8,5171.54726
2.3359892,1,5171.788472
4.9305778,19,5172.270627
4.4750566,85,5174.255002
4.890575,18,5174.255322
5.118313,16,5175.386108
4.631318,5,5176.481658
4.878264,13,5177.142408
4.611467,4,5177.881486
4.9846296,27,5177.881738
4.373566,8,5180.304112
4.6358843,13,5180.977894
2.7253242,7,5181.725845
5.0103564,21,5185.619202
3.8916006,3,5186.179607
4.905814,51,5188.331632
4.831254,72,5189.569442
4.751627,7,5191.030085
4.9351525,69,5196.178316
2.6015987,1,5196.408144
5.020001,48,5197.652216
5.1732745,35,5199.845662
4.871041,22,5200.584393
4.676516,63,5202.657893
4.990844,27,5205.111264
4.8692465,43,5205.914091
4.714727,23,5212.801659
4.848344,5,5213.817875
5.1909294,10,5215.787722
4.8508043,65,5218.820863
5.1154375,16,5219.050377
4.8296,77,5219.050704
5.038671,20,5224.286281
4.5810394,20,5224.693674
4.7438803,7,5226.410879
4.8636026,79,5226.871587
4.7680244,12,5227.292479
4.9212985,56,5232.070684
5.037143,31,5233.298658
1.9606433,1,5233.476913
4.913684,38,5234.323826
4.8450956,58,5239.320014
4.871503,28,5240.806634
5.1327286,33,5242.411742
4.921916,43,5247.561633
2.8396242,3,5248.125928
4.587602,11,5250.210085
4.753538,54,5251.109769
4.0115333,95,5253.222516
2.5226667,1,5253.674696
4.7378616,20,5256.102683
4.7820373,69,5257.316048
5.1197953,36,5259.632958
4.795988,42,5262.164747
4.88378,60,5268.59637
4.823482,55,5269.235347
5.139297,8,5271.039362
5.0336676,50,5271.287867
5.1397996,24,5274.510454
4.8729444,11,5276.600777
4.990246,35,5277.863357
4.9783025,40,5279.053243
4.124692,7,5280.462231
4.802894,11,5284.158682
2.9009209,2,5284.866865
3.6474135,100,5285.647382
4.9904857,70,5292.288161
4.7971263,72,5293.803741
4.816148,59,5296.913181
4.8533173,24,5297.850508
5.104302,19,5298.836361
5.062679,14,5301.576944
4.984656,35,5305.046159
3.7720654,100,5306.938152
4.9132767,27,5306.938451
2.5097117,2,5307.357888
4.7448373,54,5310.063239
5.0777807,21,5311.41303
5.1183424,38,5318.780819
2.541172,1,5319.004852
4.749388,65,5319.221858
5.1564856,21,5323.15185
4.7831893,75,5323.15221
4.9116454,65,5324.982544
4.82557,12,5325.677318
5.0076556,22,5328.864068
4.9367633,14,5329.200602
4.5337563,5,5330.683686
4.8572664,44,5335.796598
5.1612263,8,5337.347481
4.072405,91,5338.298693
4.5934467,9,5339.196082
